type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,193225,0,28,0,0,0.329784,128,[28 -64 1 0 36 -5 33 -4 29 -3 25 -4 21 -4 17 -6 14 -9 10 -12 9 -15 7 -17 8 -20 8 -22 10 -23 11 -23 13 -22 14 -20 15 -17 16 -16 16 -12 14 -10 12 -9 10 -6 8 -7 8 -7 7 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 6 10 5 11 4 12 3 15 3 17 3 20 5 21 8 23 10 23 13 22 16 21 18 20 19 18 19 16 18 14 15 13 12 14 9 15 5 17 1 20 -3 23 -6 26 -8 31 -10 35 -10 38 -10 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,196003,0,28,0,0,0.336042,128,[28 -64 1 0 -22 -32 -18 -28 -17 -26 -14 -21 -14 -17 -14 -13 -14 -9 -16 -4 -18 -2 -19 0 -21 2 -23 2 -24 2 -26 1 -26 -1 -25 -3 -23 -5 -21 -6 -19 -7 -16 -7 -14 -7 -12 -6 -10 -4 -10 -4 -10 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -14 1 -12 -1 -13 -2 -14 -3 -16 -4 -18 -3 -21 -2 -24 0 -26 3 -28 6 -28 8 -28 10 -26 11 -25 10 -22 8 -21 5 -18 2 -18 -2 -16 -7 -17 -11 -17 -16 -19 -19 -22 -22 -24 -24 -28 -26 -31 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,196982,0,28,0,0,0.3422,128,[28 -64 1 0 -15 34 -14 30 -12 26 -10 23 -7 20 -3 17 1 15 5 14 9 14 11 15 13 17 14 18 14 19 14 21 12 21 9 22 7 21 5 20 3 18 1 16 1 13 1 11 2 10 3 9 4 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 5 -11 5 -11 6 -10 7 -10 9 -12 12 -14 14 -17 15 -20 15 -23 14 -26 12 -27 10 -27 8 -27 6 -25 5 -23 4 -19 5 -16 7 -13 10 -10 14 -8 17 -7 22 -6 27 -7 31 -9 35 -10 38 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-52,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,239482,0,28,0,0,0.375108,128,[28 -64 1 0 21 4 25 2 27 0 30 0 31 0 32 1 31 1 30 2 28 2 25 3 22 2 19 1 16 0 13 -2 12 -5 11 -7 11 -10 12 -11 13 -12 15 -12 16 -11 17 -9 18 -7 18 -4 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 18 3 21 0 22 -3 24 -6 23 -9 22 -9 20 -10 17 -9 16 -6 13 -4 13 0 14 3 15 6 18 9 21 10 23 11 27 12 29 12 31 10 32 10 31 9 30 8 28 9 25 10 21 12 18 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,240100,0,28,0,0,0.380613,128,[28 -64 1 0 36 1 33 2 28 2 24 1 20 -2 16 -4 14 -8 12 -11 11 -14 11 -17 11 -20 13 -21 14 -21 16 -19 17 -18 18 -16 18 -13 17 -11 15 -8 13 -7 11 -6 9 -6 8 -7 7 -8 8 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 10 9 9 8 8 9 6 11 5 14 5 16 6 19 8 20 11 22 14 21 17 20 19 19 21 17 22 15 21 12 19 12 16 12 12 14 8 16 4 19 0 23 -2 27 -4 31 -6 35 -5 39 -4 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-52,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,240737,0,28,0,0,0.386126,128,[28 -64 1 0 11 -19 11 -23 10 -27 10 -29 11 -30 11 -30 12 -30 12 -28 12 -27 11 -23 10 -21 8 -18 5 -16 2 -15 -1 -13 -3 -13 -5 -14 -7 -15 -7 -17 -7 -18 -5 -20 -3 -20 -1 -20 2 -19 5 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 1 21 5 21 8 20 12 19 14 16 15 15 16 13 15 11 13 10 11 11 8 12 5 15 2 19 0 22 -1 26 -1 29 -2 31 -1 33 0 33 1 33 1 32 1 30 1 26 1 23 -2 20 -6 ]
CSI_DATA,PASSIVE,A8:A2:37:08:A0:9A,-53,11,1,7,0,1,1,1,1,0,1,-96,1,6,0,241321,0,96,0,0,0.391928,384,[96 0 6 0 -6 -2 -8 -7 -11 -11 -14 -14 -18 -16 -21 -16 -23 -16 -25 -15 -26 -14 -25 -12 -24 -10 -21 -8 -17 -7 -12 -5 -7 -5 -2 -4 3 -4 7 -4 10 -4 14 -5 16 -5 18 -5 19 -4 20 -3 20 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 -11 26 -8 28 -6 30 -4 30 -3 30 -3 28 -2 25 -2 21 0 16 0 10 2 5 4 -2 6 -8 9 -13 12 -17 15 -20 19 -21 21 -21 24 -20 26 -18 27 -15 26 -12 25 -9 23 -7 19 -5 13 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,241431,0,28,0,0,0.397818,128,[28 -64 1 0 17 -33 17 -28 15 -24 12 -22 8 -20 5 -18 0 -17 -5 -16 -8 -16 -10 -18 -13 -19 -13 -21 -12 -23 -11 -24 -9 -24 -6 -24 -5 -22 -2 -20 -1 -18 -1 -15 0 -13 -2 -12 -2 -10 -4 -10 -4 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -5 13 -4 12 -4 10 -6 11 -7 12 -10 14 -12 17 -13 20 -13 23 -13 25 -11 27 -9 28 -7 28 -5 24 -4 23 -3 19 -4 16 -5 14 -8 11 -12 9 -16 9 -21 8 -26 10 -30 11 -35 14 -36 ]
CSI_DATA,PASSIVE,94:F8:27:AD:AE:74,-63,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,242186,0,86,0,0,0.403842,256,[86 96 5 0 13 -23 13 -23 14 -22 13 -22 11 -23 11 -23 10 -24 11 -25 11 -25 11 -25 10 -25 10 -25 9 -26 10 -26 10 -25 10 -25 10 -24 10 -23 11 -23 10 -21 10 -22 11 -20 12 -20 12 -18 13 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -8 11 -8 11 -8 12 -8 12 -8 13 -8 13 -8 13 -9 14 -9 15 -10 16 -10 15 -11 14 -11 15 -11 15 -12 15 -13 14 -13 14 -14 14 -14 13 -16 13 -17 14 -18 14 -18 14 -18 14 -19 15 -19 ]
CSI_DATA,PASSIVE,A8:A2:37:08:A0:9A,-53,11,1,7,0,1,1,1,1,0,1,-96,1,6,0,368414,0,649,0,0,0.504165,384,[-119 -110 40 0 -7 -1 -12 -5 -16 -8 -20 -10 -24 -10 -28 -9 -30 -8 -31 -7 -31 -4 -29 -2 -27 -1 -23 0 -19 -1 -13 -1 -8 -2 -2 -4 3 -5 7 -6 11 -8 14 -9 16 -10 18 -11 19 -10 20 -9 21 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -21 22 -21 25 -19 28 -18 28 -17 28 -16 26 -15 24 -13 20 -10 16 -7 10 -3 6 2 0 7 -5 12 -8 18 -11 22 -13 27 -12 30 -11 33 -9 34 -6 34 -4 32 -1 29 1 25 2 20 1 14 ]
CSI_DATA,PASSIVE,A8:A2:37:08:A0:9A,-53,11,1,7,0,1,1,1,1,0,1,-96,1,6,0,368601,0,649,0,0,0.51023,384,[-119 -110 40 0 1 -6 5 -9 8 -13 10 -17 11 -21 10 -24 10 -26 9 -28 6 -28 5 -27 3 -25 3 -21 2 -16 1 -12 2 -7 2 -2 3 3 4 7 5 10 6 13 7 15 6 17 6 19 4 19 2 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 17 15 22 13 26 12 27 11 27 11 27 9 25 8 22 6 20 3 14 -1 10 -4 4 -7 -1 -11 -6 -16 -10 -20 -13 -23 -14 -27 -15 -30 -14 -31 -12 -31 -10 -29 -7 -27 -5 -24 -3 -19 -1 -14 -1 ]
CSI_DATA,PASSIVE,94:F8:27:AD:AE:74,-63,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,448785,0,86,0,0,0.584385,256,[86 96 5 0 4 23 6 24 5 22 5 22 7 23 6 22 6 23 7 23 7 19 8 22 7 23 7 25 9 22 7 23 9 22 7 22 6 23 8 23 5 22 4 21 4 22 3 19 2 20 1 19 -1 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 12 -1 12 -1 13 -1 13 -2 14 -2 15 -2 15 -1 15 -2 16 -3 17 -2 17 -1 17 -1 18 -1 17 -1 18 0 18 0 17 1 19 1 19 2 20 2 20 2 20 4 22 4 21 4 21 ]
CSI_DATA,PASSIVE,A8:A2:37:08:A0:9A,-53,11,1,7,0,1,1,1,1,0,1,-96,1,6,0,471768,0,96,0,0,0.607448,384,[96 0 6 0 -6 -5 -6 -10 -8 -15 -10 -19 -13 -22 -16 -24 -18 -25 -20 -24 -22 -23 -23 -20 -21 -17 -19 -14 -15 -12 -10 -9 -6 -7 -1 -4 4 -3 9 -1 12 0 16 1 18 2 20 2 21 3 21 5 20 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 -5 29 -1 30 2 32 4 31 5 31 6 29 7 25 6 21 6 16 6 10 5 3 6 -4 6 -11 7 -17 8 -23 10 -26 13 -28 16 -29 18 -28 20 -27 22 -24 22 -20 22 -16 20 -12 17 -9 12 ]
CSI_DATA,PASSIVE,A8:A2:37:08:A0:9A,-53,11,1,7,0,1,1,1,1,0,1,-96,1,6,0,471890,0,96,0,0,0.613312,384,[96 0 6 0 0 -6 3 -11 7 -15 8 -20 8 -24 8 -27 6 -30 4 -31 2 -32 1 -30 0 -27 -1 -23 -1 -19 0 -14 1 -8 3 -3 4 2 6 6 8 9 9 12 10 15 10 17 10 18 9 20 6 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 18 18 23 16 26 14 29 14 29 13 29 12 27 10 25 8 21 4 16 1 11 -3 6 -9 0 -13 -4 -18 -9 -23 -11 -27 -13 -30 -13 -33 -12 -34 -10 -34 -8 -33 -5 -30 -2 -26 0 -22 1 -15 0 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,499807,0,28,0,0,0.635408,128,[28 -64 1 0 25 -28 23 -25 20 -21 18 -19 13 -17 9 -16 5 -16 0 -16 -3 -18 -5 -19 -7 -21 -7 -23 -7 -25 -6 -25 -4 -26 -1 -25 1 -23 3 -22 4 -19 3 -17 4 -14 3 -12 1 -11 0 -10 0 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -2 12 -2 11 -2 11 -4 12 -6 15 -8 17 -9 20 -9 24 -8 26 -6 28 -4 28 -1 29 1 27 3 25 4 22 3 20 1 17 -1 15 -5 14 -10 13 -15 14 -19 15 -23 17 -27 20 -31 23 -33 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-52,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,500723,0,28,0,0,0.641241,128,[28 -64 1 0 10 -17 9 -20 9 -22 9 -25 10 -27 10 -27 11 -27 10 -25 10 -24 10 -22 9 -19 8 -17 5 -15 3 -13 1 -13 -1 -12 -4 -12 -5 -13 -6 -14 -6 -16 -5 -17 -3 -18 -1 -19 2 -17 4 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 1 19 5 19 8 18 11 17 13 15 14 13 14 11 13 10 11 9 9 10 6 12 4 14 2 17 0 21 -1 23 -1 26 -1 28 -1 30 0 31 1 30 1 29 2 26 2 24 1 21 -1 19 -4 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,511561,0,28,0,0,0.647155,128,[28 -64 1 0 4 36 3 33 2 29 3 25 4 21 6 17 8 13 10 10 14 8 17 7 20 7 21 8 22 9 22 10 22 12 19 13 17 14 15 15 12 14 9 13 7 11 7 9 6 7 7 6 8 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 11 -8 10 -7 9 -6 10 -5 12 -5 15 -6 18 -7 21 -11 22 -13 23 -16 23 -18 23 -20 20 -21 18 -20 17 -18 14 -15 14 -11 13 -7 15 -3 17 2 19 5 22 8 26 9 29 10 34 10 38 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-52,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,512608,0,28,0,0,0.652646,128,[28 -64 1 0 -5 18 -3 22 -1 23 -1 26 -1 28 -1 28 -2 28 -2 27 -2 25 -3 23 -3 21 -3 18 -2 15 1 13 2 11 4 10 7 9 8 10 9 10 10 12 9 13 8 15 7 16 4 16 1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 4 -21 1 -21 -2 -22 -5 -20 -7 -19 -9 -17 -10 -15 -10 -13 -8 -12 -6 -13 -3 -13 -1 -15 2 -17 5 -20 6 -22 8 -25 9 -27 9 -29 9 -30 8 -30 7 -29 7 -26 7 -24 7 -21 8 -17 10 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,706964,0,28,0,0,0.842584,128,[28 -64 1 0 9 -38 9 -33 8 -30 7 -26 4 -22 1 -20 -2 -17 -7 -16 -11 -15 -13 -15 -15 -15 -17 -17 -18 -19 -17 -20 -16 -21 -14 -22 -11 -22 -8 -21 -5 -19 -4 -17 -3 -15 -3 -13 -3 -11 -5 -10 -5 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -9 11 -8 9 -8 8 -9 8 -12 9 -14 11 -16 14 -18 17 -19 20 -19 23 -18 25 -16 26 -14 26 -12 24 -10 22 -9 19 -9 15 -11 12 -12 8 -15 6 -19 3 -24 2 -28 2 -32 3 -37 4 -40 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-52,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,707588,0,28,0,0,0.848667,128,[28 -64 1 0 -16 -14 -19 -12 -23 -12 -25 -12 -26 -12 -27 -13 -26 -13 -26 -13 -25 -14 -22 -13 -19 -12 -17 -10 -15 -8 -14 -6 -12 -3 -12 -1 -12 2 -14 3 -15 4 -16 4 -18 3 -19 1 -19 -1 -18 -4 -16 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -20 7 -20 10 -19 12 -17 15 -16 15 -14 15 -12 15 -10 12 -10 10 -9 8 -10 5 -12 4 -15 2 -18 1 -21 1 -25 1 -28 3 -30 3 -30 4 -31 4 -31 4 -30 4 -28 3 -25 1 -23 -3 -21 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,707919,0,28,0,0,0.854718,128,[28 -64 1 0 -31 23 -27 21 -25 18 -21 16 -17 14 -12 14 -8 14 -4 15 0 17 1 17 3 20 3 22 2 24 2 25 0 25 -3 24 -5 23 -6 20 -7 18 -7 15 -7 12 -6 11 -4 10 -2 9 -2 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -2 -13 -2 -12 -1 -12 1 -14 2 -16 4 -19 5 -22 4 -25 3 -27 1 -29 -1 -29 -4 -29 -6 -28 -8 -26 -8 -24 -8 -20 -5 -18 -2 -17 2 -16 6 -16 11 -18 15 -19 19 -21 23 -24 26 -27 28 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,785717,0,28,0,0,0.921325,128,[28 -64 1 0 -6 34 -6 30 -5 28 -4 23 -2 20 1 16 4 14 8 12 11 12 13 12 15 13 17 14 17 15 17 16 15 18 13 18 10 18 8 17 7 16 5 13 4 12 4 10 4 8 5 7 6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 9 -12 7 -10 6 -9 7 -8 9 -8 11 -10 14 -11 16 -13 18 -17 18 -20 17 -22 16 -24 14 -24 12 -23 10 -21 10 -18 10 -15 10 -11 11 -8 14 -5 17 -2 20 -1 25 0 29 -1 33 -1 36 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-52,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,786335,0,28,0,0,0.926961,128,[28 -64 1 0 17 9 20 7 24 7 26 6 28 6 28 7 28 7 27 8 25 8 23 7 20 6 17 6 15 3 13 1 12 -1 11 -4 12 -5 12 -7 14 -8 15 -8 17 -8 18 -6 18 -3 18 0 16 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 -2 20 -6 21 -9 21 -11 19 -13 18 -14 16 -14 14 -12 13 -10 11 -8 11 -5 12 -2 14 1 17 2 20 4 23 4 26 4 29 3 30 2 31 2 31 1 30 1 29 2 25 3 23 7 19 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,786983,0,28,0,0,0.932311,128,[28 -64 1 0 38 3 34 4 30 3 26 2 22 0 18 -3 15 -6 13 -10 13 -14 13 -16 13 -19 15 -20 16 -21 18 -20 19 -18 20 -15 20 -13 19 -10 17 -8 15 -6 13 -5 11 -5 9 -6 8 -6 9 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 9 10 8 9 9 7 11 7 14 6 16 7 19 9 21 12 22 15 22 19 20 21 19 23 16 23 14 23 12 21 12 18 12 14 14 10 16 6 19 2 23 -1 26 -2 31 -3 36 -3 40 -2 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-52,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,787620,0,28,0,0,0.937848,128,[28 -64 1 0 10 -17 9 -21 8 -23 8 -27 9 -28 10 -28 10 -28 10 -26 9 -25 9 -23 8 -21 7 -18 4 -16 2 -13 0 -13 -3 -12 -5 -13 -6 -13 -7 -15 -7 -16 -6 -18 -4 -18 -2 -19 1 -18 4 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 19 3 19 6 19 10 18 12 17 14 14 14 12 14 11 12 10 10 10 8 11 5 13 2 17 0 20 -1 22 -2 26 -2 28 -2 31 -2 31 0 31 0 30 1 28 0 26 -1 23 -3 20 -6 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,790714,0,28,0,0,0.943482,128,[28 -64 1 0 -33 20 -30 17 -27 15 -23 14 -19 12 -14 12 -10 14 -6 15 -3 17 -1 20 0 22 -1 24 -2 26 -3 26 -6 25 -8 24 -9 22 -10 19 -10 16 -10 13 -8 11 -7 10 -5 9 -4 10 -4 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -3 -15 -3 -13 -3 -13 -1 -14 1 -16 3 -19 4 -22 3 -25 2 -27 0 -29 -3 -30 -5 -30 -8 -29 -9 -26 -10 -24 -10 -22 -7 -20 -5 -18 -1 -18 4 -18 9 -19 14 -21 18 -25 21 -28 24 -31 25 ]
CSI_DATA,PASSIVE,A8:A2:37:08:A0:9A,-52,11,1,7,0,1,1,1,1,0,1,-96,1,6,0,795729,0,143,0,0,0.94948,384,[-113 -16 8 0 3 3 4 9 5 13 8 17 10 20 13 22 16 23 17 22 19 21 19 19 18 17 16 13 13 11 9 8 4 6 0 3 -4 1 -8 -1 -11 -2 -15 -3 -17 -4 -19 -5 -20 -6 -20 -8 -18 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -24 5 -28 2 -30 -1 -31 -3 -31 -4 -30 -4 -29 -5 -26 -4 -22 -4 -17 -4 -11 -5 -4 -5 3 -6 9 -7 14 -9 19 -11 23 -13 25 -16 26 -19 25 -20 24 -22 21 -23 18 -22 14 -20 11 -17 8 -13 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-52,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,800762,0,28,0,0,0.955302,128,[28 -64 1 0 14 14 17 13 20 14 23 15 24 15 24 16 24 16 23 16 21 16 19 14 16 13 15 11 13 8 12 6 12 3 12 0 13 -2 14 -3 16 -3 17 -2 18 -1 18 1 17 4 16 6 14 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 18 -8 19 -11 18 -14 17 -16 16 -18 14 -18 12 -17 10 -15 9 -13 8 -11 9 -8 11 -6 13 -5 16 -4 20 -4 24 -4 27 -5 28 -6 30 -7 31 -7 30 -7 30 -7 27 -6 25 -4 23 0 20 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-52,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,801966,0,28,0,0,0.960893,128,[28 -64 1 0 12 -16 12 -19 12 -23 13 -25 13 -26 14 -27 15 -26 14 -25 14 -24 13 -21 11 -19 9 -17 6 -15 4 -13 1 -12 -1 -12 -2 -14 -4 -14 -4 -16 -4 -18 -3 -19 0 -19 2 -19 4 -18 7 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 2 19 5 19 9 19 11 17 14 15 15 13 16 11 15 9 14 9 11 10 9 11 6 14 4 17 2 20 1 23 1 26 1 29 1 31 2 31 3 31 4 30 4 28 4 26 3 23 1 20 -3 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,1056958,0,28,0,0,1.19259,128,[28 -64 1 0 -26 -24 -24 -23 -20 -20 -18 -17 -16 -14 -15 -10 -15 -6 -15 -2 -16 0 -18 4 -20 5 -21 6 -23 6 -24 4 -24 3 -23 1 -23 -2 -20 -3 -18 -5 -15 -5 -13 -5 -11 -4 -10 -3 -10 -2 -11 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -14 -1 -13 -2 -12 -4 -12 -6 -12 -7 -15 -8 -17 -8 -20 -8 -23 -6 -25 -4 -27 -1 -28 1 -28 2 -26 3 -25 2 -22 1 -20 -2 -17 -5 -16 -9 -14 -13 -14 -17 -14 -21 -15 -25 -17 -28 -19 -30 -22 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-52,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,1057576,0,28,0,0,1.19911,128,[28 -64 1 0 34 -4 31 -2 28 -2 24 -2 20 -3 17 -5 13 -7 11 -10 9 -13 8 -16 8 -19 8 -20 10 -21 12 -21 13 -20 14 -18 15 -16 15 -13 15 -11 13 -8 11 -7 10 -6 7 -6 7 -7 7 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 8 9 7 9 6 10 4 12 4 14 4 17 5 19 7 21 10 21 12 22 14 21 17 19 18 18 19 16 18 13 16 13 13 13 10 14 6 15 3 18 -1 21 -4 24 -6 28 -8 32 -9 36 -8 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-53,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,1058859,0,28,0,0,1.20463,128,[28 -64 1 0 17 -36 15 -32 14 -29 12 -25 8 -21 4 -19 1 -18 -4 -17 -8 -17 -10 -18 -12 -19 -14 -21 -14 -22 -13 -24 -12 -24 -9 -25 -6 -24 -5 -23 -2 -21 -1 -18 0 -16 -1 -13 -1 -12 -2 -11 -3 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -6 12 -5 11 -6 10 -7 11 -10 12 -12 14 -14 17 -15 21 -15 24 -14 26 -12 29 -9 29 -7 28 -5 26 -4 24 -4 20 -5 17 -7 14 -10 12 -14 9 -18 8 -23 8 -27 10 -32 12 -36 13 -39 ]
CSI_DATA,PASSIVE,B0:CA:68:91:B2:F5,-52,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,1089459,0,28,0,0,1.22504,128,[28 -64 1 0 -5 -18 -8 -20 -10 -20 -13 -22 -13 -23 -14 -24 -13 -24 -12 -23 -11 -22 -10 -21 -8 -19 -7 -17 -8 -14 -8 -11 -8 -9 -9 -7 -11 -5 -12 -5 -13 -5 -14 -6 -14 -8 -14 -9 -13 -11 -12 -13 -9 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 -14 14 -12 16 -10 18 -8 19 -6 19 -4 18 -2 16 -1 14 -1 12 -2 11 -4 10 -7 10 -10 10 -13 12 -16 13 -18 14 -20 16 -21 18 -22 19 -22 19 -22 18 -20 17 -20 15 -18 12 -17 8 -17 ]
